user_id,device,sessions_pre,spend_pre,revenue_y0,revenue_y1
3371,mobile,6,110.43,52.1,54.6
3372,mobile,2,16.41,18.1,20.6
3373,desktop,4,33.15,12.17,14.67
3374,mobile,5,41.83,8.84,11.34
3375,mobile,3,100.27,8.46,10.96
3376,mobile,3,100.68,45.39,47.89
3377,mobile,4,86.67,45.11,47.61
3378,mobile,5,29.12,1.84,4.34
3379,mobile,8,26.74,0.0,2.5
3380,mobile,3,59.52,12.24,14.74
3381,mobile,5,35.06,0.0,2.5
3382,desktop,4,121.89,79.57,82.07
3383,mobile,6,65.69,49.75,52.25
3384,mobile,5,20.25,15.23,17.73
3385,mobile,4,61.92,49.04,51.54
3386,mobile,5,17.9,0.0,2.5
3387,desktop,4,24.29,0.0,2.5
3388,desktop,6,72.03,19.65,22.15
3389,mobile,5,74.96,37.27,39.77
3390,desktop,4,91.9,39.4,41.9
3391,mobile,7,119.02,37.48,39.98
3392,mobile,5,19.25,12.22,14.72
3393,mobile,7,57.45,17.53,20.03
3394,desktop,8,89.61,7.73,10.23
3395,mobile,5,71.1,38.79,41.29
3396,mobile,6,17.63,0.0,2.5
3397,desktop,3,74.36,14.02,16.52
3398,mobile,9,96.19,0.0,2.5
3399,mobile,5,19.98,15.92,18.42
3400,desktop,5,17.07,22.1,24.6
3401,mobile,7,25.51,12.09,14.59
3402,mobile,4,45.25,31.31,33.81
3403,mobile,7,131.78,7.9,10.4
3404,mobile,4,46.8,12.63,15.13
3405,mobile,5,52.97,58.72,61.22
3406,desktop,7,65.27,7.33,9.83
3407,mobile,7,139.58,47.07,49.57
3408,mobile,3,24.69,0.0,2.5
3409,mobile,3,20.64,0.0,2.5
3410,mobile,2,81.24,40.57,43.07
3411,desktop,5,32.74,3.2,5.7
3412,desktop,7,22.94,0.0,2.5
3413,desktop,4,23.48,14.39,16.89
3414,mobile,2,19.2,19.65,22.15
3415,mobile,6,48.2,15.84,18.34
3416,desktop,3,128.96,40.07,42.57
3417,desktop,5,43.87,15.9,18.4
3418,mobile,4,127.26,15.64,18.14
3419,mobile,4,38.94,13.69,16.19
3420,mobile,6,10.04,33.94,36.44
3421,mobile,6,45.92,55.61,58.11
3422,mobile,5,59.48,31.78,34.28
3423,mobile,2,64.39,37.17,39.67
3424,mobile,4,49.29,9.63,12.13
3425,desktop,4,69.15,50.86,53.36
3426,mobile,4,64.12,9.16,11.66
3427,mobile,3,83.57,28.45,30.95
3428,mobile,5,71.65,42.6,45.1
3429,desktop,5,81.71,46.31,48.81
3430,mobile,3,95.41,14.34,16.84
3431,mobile,3,42.76,0.0,2.5
3432,desktop,4,99.85,0.0,2.5
3433,mobile,4,50.51,27.86,30.36
3434,desktop,5,65.89,54.27,56.77
3435,desktop,10,91.34,24.48,26.98
3436,desktop,9,31.42,15.13,17.63
3437,desktop,6,11.71,0.0,2.5
3438,mobile,4,3.95,13.56,16.06
3439,desktop,3,62.93,7.56,10.06
3440,mobile,3,1.59,27.05,29.55
3441,desktop,1,83.31,32.81,35.31
3442,desktop,6,12.76,11.4,13.9
3443,mobile,7,33.43,0.0,2.5
3444,mobile,8,149.32,53.0,55.5
3445,mobile,6,177.84,56.54,59.04
3446,mobile,7,47.52,23.66,26.16
3447,mobile,5,35.68,0.0,2.5
3448,desktop,6,61.31,30.22,32.72
3449,mobile,8,117.76,22.22,24.72
3450,desktop,6,39.18,10.84,13.34
3451,mobile,5,47.85,21.26,23.76
3452,mobile,6,57.34,39.01,41.51
3453,desktop,8,42.32,52.89,55.39
3454,mobile,5,35.13,12.87,15.37
3455,mobile,6,24.89,0.0,2.5
3456,mobile,7,75.94,40.71,43.21
3457,mobile,5,150.66,64.1,66.6
3458,desktop,3,30.18,28.36,30.86
3459,mobile,5,52.95,19.5,22.0
3460,mobile,6,40.91,0.0,2.5
3461,desktop,3,50.0,14.84,17.34
3462,mobile,7,5.32,0.0,2.5
3463,desktop,4,68.91,14.97,17.47
3464,mobile,4,13.46,31.04,33.54
3465,mobile,3,73.65,21.92,24.42
3466,desktop,3,8.86,0.0,2.5
3467,mobile,6,46.58,19.52,22.02
3468,desktop,3,28.08,39.53,42.03
3469,mobile,4,96.81,58.36,60.86
3470,mobile,8,2.78,26.84,29.34
3471,mobile,2,34.21,42.17,44.67
3472,desktop,9,67.94,32.1,34.6
3473,desktop,5,44.48,1.68,4.18
3474,mobile,4,54.73,20.3,22.8
3475,mobile,8,110.33,28.38,30.88
3476,mobile,5,83.49,36.14,38.64
3477,mobile,7,53.55,0.0,2.5
3478,desktop,5,26.06,35.1,37.6
3479,mobile,9,20.37,16.56,19.06
3480,mobile,4,68.23,18.16,20.66
3481,mobile,1,25.47,12.75,15.25
3482,mobile,5,104.4,33.24,35.74
3483,mobile,5,60.02,26.15,28.65
3484,mobile,4,26.3,0.0,2.5
3485,mobile,8,39.35,0.0,2.5
3486,mobile,7,31.21,0.0,2.5
3487,desktop,7,20.67,14.62,17.12
3488,mobile,5,70.1,0.0,2.5
3489,mobile,7,3.95,0.0,2.5
3490,mobile,7,50.7,0.0,2.5
3491,mobile,4,141.53,69.42,71.92
3492,mobile,5,52.67,0.0,2.5
3493,mobile,5,56.44,39.89,42.39
3494,mobile,7,76.22,35.32,37.82
3495,mobile,1,59.32,12.05,14.55
3496,mobile,3,26.11,0.0,2.5
3497,mobile,4,129.09,47.97,50.47
3498,mobile,5,55.05,40.23,42.73
3499,mobile,9,28.53,0.0,2.5
3500,mobile,2,82.22,0.0,2.5
3501,desktop,5,39.72,0.0,2.5
3502,desktop,5,55.82,21.96,24.46
3503,desktop,6,43.15,10.61,13.11
3504,mobile,2,63.24,4.77,7.27
3505,desktop,7,12.97,21.04,23.54
3506,desktop,7,51.22,26.06,28.56
3507,mobile,4,16.31,0.0,2.5
3508,desktop,5,74.59,48.44,50.94
3509,mobile,5,166.32,63.43,65.93
3510,mobile,10,34.81,40.88,43.38
3511,desktop,7,13.78,0.0,2.5
3512,mobile,3,61.35,11.85,14.35
3513,desktop,2,50.83,20.75,23.25
3514,mobile,7,27.01,38.28,40.78
3515,mobile,3,55.79,0.0,2.5
3516,desktop,5,70.39,36.58,39.08
3517,mobile,4,38.45,24.79,27.29
3518,mobile,8,22.74,4.1,6.6
3519,mobile,4,48.04,33.68,36.18
3520,mobile,4,97.89,42.72,45.22
3521,desktop,2,91.37,33.84,36.34
3522,desktop,5,61.65,51.55,54.05
3523,mobile,3,43.56,0.0,2.5
3524,desktop,10,73.77,36.56,39.06
3525,desktop,6,127.81,62.23,64.73
3526,desktop,9,72.05,21.45,23.95
3527,desktop,3,14.95,47.78,50.28
3528,mobile,6,240.03,69.09,71.59
3529,mobile,6,91.01,46.28,48.78
3530,desktop,7,45.21,7.18,9.68
3531,mobile,4,6.92,0.0,2.5
3532,mobile,4,5.63,0.0,2.5
3533,mobile,6,53.16,26.32,28.82
3534,desktop,5,52.78,32.65,35.15
3535,mobile,4,70.82,46.63,49.13
3536,mobile,8,49.7,15.2,17.7
3537,mobile,9,42.18,9.66,12.16
3538,mobile,8,80.28,0.0,2.5
3539,mobile,6,21.45,0.1,2.6
3540,mobile,7,157.24,61.95,64.45
3541,mobile,4,60.95,46.39,48.89
3542,mobile,3,27.05,34.39,36.89
3543,mobile,9,169.01,57.19,59.69
3544,desktop,6,36.34,0.0,2.5
3545,mobile,4,11.96,0.0,2.5
3546,mobile,4,23.85,7.79,10.29
3547,mobile,5,63.41,11.15,13.65
3548,mobile,4,98.51,27.26,29.76
3549,mobile,3,13.94,0.82,3.32
3550,mobile,3,54.71,25.94,28.44
3551,desktop,4,36.2,23.72,26.22
3552,mobile,3,36.9,29.35,31.85
3553,mobile,6,87.78,33.44,35.94
3554,mobile,2,42.22,46.88,49.38
3555,mobile,5,106.05,55.97,58.47
3556,mobile,9,21.86,0.0,2.5
3557,desktop,3,13.96,7.36,9.86
3558,desktop,3,59.74,55.02,57.52
3559,mobile,3,32.5,28.0,30.5
3560,mobile,3,79.69,19.01,21.51
3561,mobile,6,25.66,0.0,2.5
3562,mobile,3,176.69,43.73,46.23
3563,desktop,3,116.61,46.43,48.93
3564,desktop,6,69.22,13.34,15.84
3565,mobile,5,43.62,18.77,21.27
3566,mobile,3,73.09,50.52,53.02
3567,mobile,10,156.75,38.91,41.41
3568,desktop,6,66.01,33.54,36.04
3569,desktop,5,19.96,3.37,5.87
3570,desktop,2,95.42,20.19,22.69
3571,mobile,7,33.87,42.1,44.6
3572,mobile,6,8.49,56.66,59.16
3573,desktop,4,146.66,44.66,47.16
3574,desktop,3,60.92,15.42,17.92
3575,mobile,3,94.1,12.23,14.73
3576,mobile,1,49.91,22.79,25.29
3577,desktop,5,13.2,8.14,10.64
3578,desktop,6,27.94,0.0,2.5
3579,mobile,1,37.43,2.59,5.09
3580,mobile,7,57.93,37.12,39.62
3581,mobile,6,17.64,2.7,5.2
3582,mobile,3,66.36,0.0,2.5
3583,desktop,5,85.1,56.31,58.81
3584,desktop,2,31.16,20.34,22.84
3585,mobile,3,109.42,17.1,19.6
3586,mobile,4,153.67,45.21,47.71
3587,mobile,5,11.4,0.0,2.5
3588,mobile,8,60.78,23.57,26.07
3589,mobile,5,50.84,27.97,30.47
3590,mobile,4,74.5,2.71,5.21
3591,desktop,7,17.27,5.72,8.22
3592,mobile,4,69.15,44.7,47.2
3593,mobile,4,53.88,23.31,25.81
3594,desktop,4,17.32,0.0,2.5
3595,desktop,6,69.57,40.07,42.57
3596,mobile,2,60.82,0.0,2.5
3597,mobile,3,19.43,0.0,2.5
3598,mobile,2,29.22,14.72,17.22
3599,desktop,8,72.09,11.84,14.34
3600,mobile,6,42.95,0.0,2.5
3601,desktop,3,45.06,16.68,19.18
3602,desktop,5,10.91,0.0,2.5
3603,desktop,4,13.79,0.0,2.5
3604,mobile,4,35.39,0.0,2.5
3605,mobile,4,141.0,43.03,45.53
3606,desktop,5,82.33,42.32,44.82
3607,desktop,8,60.85,12.0,14.5
3608,mobile,5,128.12,16.35,18.85
3609,mobile,5,104.06,14.23,16.73
3610,mobile,4,47.1,15.31,17.81
3611,mobile,5,69.59,31.01,33.51
3612,desktop,7,49.44,31.38,33.88
3613,mobile,4,39.51,42.58,45.08
3614,desktop,4,53.45,2.03,4.53
3615,mobile,8,89.51,9.68,12.18
3616,desktop,6,22.9,39.48,41.98
3617,mobile,5,53.36,3.39,5.89
3618,mobile,6,55.65,6.37,8.87
3619,mobile,2,29.74,25.52,28.02
3620,desktop,2,88.06,29.46,31.96
3621,desktop,7,44.08,41.61,44.11
3622,mobile,4,51.21,19.01,21.51
3623,mobile,4,111.29,33.05,35.55
3624,desktop,6,47.18,0.39,2.89
3625,mobile,4,11.43,0.0,2.5
3626,mobile,3,97.36,23.16,25.66
3627,mobile,5,54.52,33.08,35.58
3628,desktop,4,111.95,44.85,47.35
3629,mobile,3,23.84,20.27,22.77
3630,mobile,6,24.32,0.0,2.5
3631,mobile,8,49.31,0.0,2.5
3632,mobile,5,66.72,4.74,7.24
3633,mobile,7,150.08,73.74,76.24
3634,mobile,3,39.48,1.58,4.08
3635,desktop,5,12.6,0.0,2.5
3636,desktop,5,95.59,50.53,53.03
3637,desktop,3,41.41,24.02,26.52
3638,mobile,4,165.09,50.41,52.91
3639,desktop,4,70.84,53.0,55.5
3640,desktop,2,45.33,31.03,33.53
3641,desktop,8,84.42,48.87,51.37
3642,desktop,8,9.71,33.16,35.66
3643,mobile,5,18.32,23.34,25.84
3644,desktop,4,181.83,57.09,59.59
3645,desktop,9,28.78,0.0,2.5
3646,desktop,1,16.49,20.67,23.17
3647,mobile,4,19.2,3.87,6.37
3648,mobile,8,58.04,2.75,5.25
3649,mobile,4,65.61,8.06,10.56
3650,mobile,3,31.46,43.11,45.61
3651,mobile,7,94.18,26.48,28.98
3652,desktop,1,74.17,36.6,39.1
3653,desktop,5,67.66,21.02,23.52
3654,mobile,2,131.58,36.75,39.25
3655,mobile,6,87.14,36.44,38.94
3656,mobile,5,47.08,12.69,15.19
3657,mobile,5,33.46,6.85,9.35
3658,desktop,5,50.12,31.79,34.29
3659,desktop,2,26.46,12.65,15.15
3660,mobile,5,154.54,65.08,67.58
3661,mobile,6,14.96,0.0,2.5
3662,mobile,7,35.0,0.0,2.5
3663,desktop,5,107.3,47.43,49.93
3664,desktop,3,33.11,13.05,15.55
3665,mobile,7,42.75,25.02,27.52
3666,desktop,4,15.9,21.29,23.79
3667,mobile,8,3.67,0.0,2.5
3668,mobile,1,45.1,4.79,7.29
3669,mobile,2,68.83,15.06,17.56
3670,mobile,8,89.09,9.49,11.99
3671,desktop,7,18.03,16.05,18.55
3672,mobile,6,57.93,20.39,22.89
3673,mobile,3,67.18,16.97,19.47
3674,desktop,5,38.26,0.0,2.5
3675,mobile,6,51.77,27.24,29.74
3676,mobile,3,101.61,60.08,62.58
3677,desktop,4,127.63,83.02,85.52
3678,mobile,6,41.59,7.25,9.75
3679,mobile,7,31.53,10.62,13.12
3680,desktop,7,42.83,25.43,27.93
3681,desktop,6,76.73,21.15,23.65
3682,mobile,6,23.64,45.63,48.13
3683,desktop,6,70.87,10.8,13.3
3684,desktop,9,30.66,3.39,5.89
3685,mobile,5,36.47,0.0,2.5
3686,mobile,7,104.19,39.1,41.6
3687,desktop,5,90.24,40.14,42.64
3688,mobile,5,11.61,1.62,4.12
3689,mobile,4,76.2,29.65,32.15
3690,mobile,2,3.49,0.0,2.5
3691,mobile,3,13.63,0.0,2.5
3692,mobile,6,9.41,0.25,2.75
3693,mobile,7,47.93,0.0,2.5
3694,mobile,4,78.71,24.34,26.84
3695,desktop,4,40.24,0.0,2.5
3696,mobile,6,85.8,8.92,11.42
3697,desktop,3,34.05,0.0,2.5
3698,mobile,8,100.06,44.8,47.3
3699,desktop,3,26.79,14.0,16.5
3700,mobile,5,35.75,17.57,20.07
3701,desktop,4,106.47,15.4,17.9
3702,mobile,4,53.07,22.86,25.36
3703,mobile,6,18.03,0.0,2.5
3704,mobile,6,75.46,38.38,40.88
3705,desktop,6,52.77,27.7,30.2
3706,desktop,5,28.4,26.05,28.55
3707,mobile,3,68.09,32.89,35.39
3708,mobile,5,37.24,15.77,18.27
3709,mobile,3,28.82,24.84,27.34
3710,mobile,1,49.54,0.0,2.5
3711,desktop,7,25.15,0.0,2.5
3712,mobile,6,87.87,21.69,24.19
3713,mobile,3,82.78,0.0,2.5
3714,mobile,2,63.17,2.93,5.43
3715,desktop,4,107.56,49.29,51.79
3716,desktop,4,86.79,29.74,32.24
3717,mobile,5,128.19,61.29,63.79
3718,mobile,5,6.11,8.24,10.74
3719,mobile,5,72.86,14.07,16.57
3720,mobile,6,32.19,37.22,39.72
3721,mobile,2,134.93,42.8,45.3
3722,mobile,4,17.7,6.31,8.81
3723,mobile,2,40.91,30.7,33.2
3724,mobile,4,80.46,39.49,41.99
3725,mobile,4,45.5,13.22,15.72
3726,mobile,9,34.96,17.71,20.21
3727,mobile,5,22.0,10.5,13.0
3728,mobile,5,48.1,17.39,19.89
3729,mobile,2,192.13,69.95,72.45
3730,mobile,6,30.73,0.0,2.5
3731,mobile,5,102.18,9.5,12.0
3732,mobile,4,100.81,49.27,51.77
3733,desktop,5,31.81,46.22,48.72
3734,mobile,6,102.3,4.79,7.29
3735,mobile,7,95.89,40.73,43.23
3736,mobile,3,137.14,27.15,29.65
3737,mobile,6,32.77,24.99,27.49
3738,mobile,3,44.91,0.0,2.5
3739,desktop,5,42.81,37.58,40.08
3740,mobile,5,35.59,0.0,2.5
3741,mobile,6,215.77,104.67,107.17
3742,mobile,4,71.39,65.22,67.72
3743,mobile,9,73.47,0.0,2.5
3744,mobile,4,73.18,0.0,2.5
3745,mobile,5,71.65,11.07,13.57
3746,desktop,5,104.49,57.29,59.79
3747,desktop,5,64.23,12.42,14.92
3748,desktop,5,62.89,38.14,40.64
3749,mobile,4,120.45,45.08,47.58
3750,mobile,5,30.1,0.0,2.5
3751,mobile,6,42.15,0.0,2.5
3752,mobile,5,77.99,7.21,9.71
3753,desktop,8,9.34,10.44,12.94
3754,mobile,5,58.17,30.0,32.5
3755,mobile,4,85.72,11.41,13.91
3756,mobile,6,44.87,18.43,20.93
3757,mobile,4,25.56,0.0,2.5
3758,mobile,3,34.33,26.97,29.47
3759,mobile,3,49.9,25.14,27.64
3760,mobile,4,19.38,0.0,2.5
3761,mobile,7,88.59,29.42,31.92
3762,desktop,6,46.26,19.96,22.46
3763,desktop,3,31.66,19.07,21.57
3764,desktop,7,50.28,8.27,10.77
3765,mobile,3,17.05,21.86,24.36
3766,mobile,6,85.06,63.92,66.42
3767,desktop,7,22.15,15.33,17.83
3768,desktop,5,34.31,16.38,18.88
3769,desktop,8,10.55,0.0,2.5
3770,desktop,1,45.09,18.78,21.28
3771,mobile,6,69.95,19.01,21.51
3772,mobile,5,128.51,25.58,28.08
3773,desktop,5,15.03,0.0,2.5
3774,mobile,4,114.3,21.45,23.95
3775,desktop,7,26.12,27.99,30.49
3776,mobile,6,6.87,6.84,9.34
3777,mobile,4,27.16,21.96,24.46
3778,desktop,2,17.1,38.49,40.99
3779,mobile,3,54.18,32.65,35.15
3780,desktop,2,20.7,12.04,14.54
3781,mobile,5,93.17,5.71,8.21
3782,desktop,5,30.68,14.73,17.23
3783,desktop,2,54.88,12.48,14.98
3784,mobile,3,18.84,6.71,9.21
3785,mobile,10,31.87,10.75,13.25
3786,desktop,4,78.01,34.14,36.64
3787,mobile,4,25.65,31.74,34.24
3788,mobile,6,8.32,27.06,29.56
3789,mobile,4,15.51,12.38,14.88
3790,desktop,2,11.09,0.57,3.07
3791,desktop,6,117.69,30.47,32.97
3792,desktop,3,37.76,34.41,36.91
3793,desktop,2,64.85,30.11,32.61
3794,mobile,7,19.55,5.52,8.02
3795,mobile,3,49.21,24.89,27.39
3796,desktop,10,66.94,10.35,12.85
3797,mobile,8,23.77,0.0,2.5
3798,desktop,3,45.12,0.0,2.5
3799,mobile,2,36.11,0.0,2.5
3800,mobile,4,31.23,32.15,34.65
3801,mobile,4,21.17,9.39,11.89
3802,mobile,7,69.56,11.49,13.99
3803,mobile,4,78.32,40.99,43.49
3804,desktop,6,34.47,0.0,2.5
3805,mobile,4,50.03,25.25,27.75
3806,mobile,5,61.95,7.14,9.64
3807,mobile,3,32.2,9.06,11.56
3808,mobile,7,50.94,11.86,14.36
3809,mobile,6,47.57,42.37,44.87
3810,mobile,4,114.73,15.48,17.98
3811,desktop,5,107.66,44.84,47.34
3812,mobile,4,116.31,50.96,53.46
3813,mobile,7,26.77,51.82,54.32
3814,mobile,4,40.6,30.79,33.29
3815,desktop,2,51.55,40.9,43.4
3816,desktop,5,60.81,56.0,58.5
3817,mobile,4,19.37,0.0,2.5
3818,mobile,6,10.04,19.14,21.64
3819,desktop,7,42.99,0.8,3.3
3820,desktop,6,91.31,27.83,30.33
3821,desktop,5,92.09,31.86,34.36
3822,mobile,9,50.91,29.38,31.88
3823,mobile,6,25.07,36.17,38.67
3824,mobile,8,28.25,0.0,2.5
3825,mobile,7,56.8,28.77,31.27
3826,mobile,8,71.89,12.17,14.67
3827,mobile,7,13.51,0.0,2.5
3828,mobile,6,113.34,23.7,26.2
3829,desktop,5,43.85,24.61,27.11
3830,desktop,6,12.15,0.0,2.5
3831,mobile,4,66.11,37.89,40.39
3832,mobile,11,73.87,10.2,12.7
3833,mobile,4,33.18,9.41,11.91
3834,mobile,4,34.65,40.27,42.77
3835,mobile,3,69.14,53.17,55.67
3836,mobile,7,43.94,41.48,43.98
3837,desktop,5,109.89,55.78,58.28
3838,desktop,6,67.96,42.54,45.04
3839,mobile,7,12.25,24.37,26.87
3840,desktop,9,6.95,37.17,39.67
3841,desktop,4,9.41,0.0,2.5
3842,desktop,6,12.59,33.05,35.55
3843,mobile,3,21.93,19.14,21.64
3844,desktop,2,20.53,6.5,9.0
3845,desktop,2,66.86,5.77,8.27
3846,desktop,6,28.47,0.0,2.5
3847,desktop,4,58.03,13.27,15.77
3848,desktop,5,23.71,8.03,10.53
3849,mobile,5,62.36,8.07,10.57
3850,mobile,5,30.83,9.05,11.55
3851,desktop,6,37.13,2.21,4.71
3852,desktop,6,110.52,29.36,31.86
3853,desktop,6,16.66,0.0,2.5
3854,mobile,5,45.84,2.47,4.97
3855,desktop,5,9.62,0.0,2.5
3856,mobile,3,36.7,0.0,2.5
3857,desktop,3,97.56,36.41,38.91
3858,desktop,7,97.44,2.94,5.44
3859,desktop,2,61.55,30.28,32.78
3860,mobile,9,117.04,25.87,28.37
3861,desktop,3,122.46,49.2,51.7
3862,desktop,4,40.02,49.7,52.2
3863,mobile,4,134.11,41.12,43.62
3864,mobile,7,115.97,64.45,66.95
3865,desktop,6,163.62,11.9,14.4
3866,mobile,7,76.15,33.65,36.15
3867,mobile,4,21.14,0.0,2.5
3868,mobile,6,56.88,19.5,22.0
3869,mobile,6,81.54,13.89,16.39
3870,desktop,6,65.33,7.04,9.54
3871,mobile,7,18.07,14.95,17.45
3872,mobile,6,92.53,10.53,13.03
3873,mobile,5,28.27,7.55,10.05
3874,mobile,7,85.01,39.03,41.53
3875,desktop,4,41.09,19.21,21.71
3876,mobile,8,110.99,57.21,59.71
3877,mobile,9,66.63,39.12,41.62
3878,desktop,6,68.57,32.15,34.65
3879,mobile,5,57.84,0.0,2.5
3880,desktop,8,45.4,0.0,2.5
3881,mobile,3,23.02,16.02,18.52
3882,mobile,5,67.97,33.48,35.98
3883,desktop,4,22.68,40.04,42.54
3884,desktop,6,28.93,5.6,8.1
3885,mobile,6,33.19,0.0,2.5
3886,mobile,5,128.55,65.2,67.7
3887,desktop,5,41.69,0.0,2.5
3888,mobile,4,104.07,2.48,4.98
3889,mobile,6,64.79,31.33,33.83
3890,mobile,8,105.66,37.01,39.51
3891,mobile,2,75.45,0.0,2.5
3892,desktop,3,30.52,0.0,2.5
3893,desktop,6,84.14,36.22,38.72
3894,mobile,7,45.06,37.36,39.86
3895,desktop,7,98.89,0.0,2.5
3896,mobile,6,46.89,13.64,16.14
3897,desktop,3,43.51,37.2,39.7
3898,desktop,2,104.7,48.14,50.64
3899,mobile,4,53.03,18.2,20.7
3900,mobile,2,109.57,54.2,56.7
3901,mobile,6,30.2,9.2,11.7
3902,desktop,6,21.44,0.0,2.5
3903,desktop,9,21.51,46.39,48.89
3904,mobile,6,12.04,0.83,3.33
3905,mobile,6,59.17,30.66,33.16
3906,desktop,2,154.81,48.33,50.83
3907,desktop,8,59.4,20.05,22.55
3908,mobile,3,10.01,14.62,17.12
3909,desktop,1,22.9,0.0,2.5
3910,desktop,5,22.82,31.27,33.77
3911,mobile,6,89.4,33.27,35.77
3912,desktop,4,57.07,34.9,37.4
3913,mobile,3,163.36,43.53,46.03
3914,desktop,3,112.22,30.18,32.68
3915,mobile,5,37.14,11.23,13.73
3916,mobile,6,160.77,55.98,58.48
3917,desktop,5,19.13,23.5,26.0
3918,mobile,4,30.11,16.46,18.96
3919,desktop,1,112.61,25.72,28.22
3920,desktop,6,66.23,30.06,32.56
3921,mobile,7,32.05,13.76,16.26
3922,mobile,4,70.5,6.96,9.46
3923,mobile,3,21.01,1.6,4.1
3924,desktop,9,177.86,75.99,78.49
3925,mobile,4,21.02,4.89,7.39
3926,desktop,4,68.2,34.78,37.28
3927,desktop,10,8.92,34.0,36.5
3928,mobile,7,49.11,33.11,35.61
3929,desktop,10,124.53,17.82,20.32
3930,mobile,3,48.68,0.68,3.18
3931,mobile,4,35.63,33.69,36.19
3932,mobile,5,91.85,11.48,13.98
3933,mobile,5,67.2,25.27,27.77
3934,mobile,8,43.27,1.12,3.62
3935,desktop,6,44.12,50.84,53.34
3936,desktop,4,132.27,71.16,73.66
3937,mobile,3,14.11,30.95,33.45
3938,desktop,6,127.44,38.06,40.56
3939,mobile,4,95.03,19.39,21.89
3940,mobile,5,29.01,0.0,2.5
3941,mobile,5,60.54,25.07,27.57
3942,mobile,4,10.87,0.0,2.5
3943,desktop,3,17.65,18.15,20.65
3944,desktop,6,26.57,3.11,5.61
3945,mobile,6,170.82,78.16,80.66
3946,mobile,4,47.88,0.0,2.5
3947,mobile,7,46.49,8.94,11.44
3948,mobile,4,58.01,31.44,33.94
3949,mobile,4,4.57,13.93,16.43
3950,mobile,6,34.66,49.69,52.19
3951,mobile,5,67.91,33.21,35.71
3952,mobile,6,48.44,30.47,32.97
3953,desktop,6,18.02,0.0,2.5
3954,mobile,7,34.7,56.38,58.88
3955,mobile,4,101.77,55.65,58.15
3956,mobile,4,4.52,5.28,7.78
3957,mobile,10,56.57,31.04,33.54
3958,desktop,6,68.16,0.0,2.5
3959,mobile,6,140.87,56.46,58.96
3960,mobile,4,66.29,25.8,28.3
3961,mobile,7,71.18,47.07,49.57
3962,mobile,2,95.45,52.19,54.69
3963,desktop,2,117.08,34.1,36.6
3964,desktop,7,49.88,23.33,25.83
3965,mobile,8,25.65,26.13,28.63
3966,desktop,6,74.59,0.0,2.5
3967,mobile,8,8.63,3.75,6.25
3968,mobile,3,64.07,10.85,13.35
3969,mobile,5,32.22,29.19,31.69
3970,desktop,4,15.96,0.31,2.81
3971,desktop,6,146.54,25.95,28.45
3972,desktop,5,57.06,0.0,2.5
3973,desktop,4,37.84,0.0,2.5
3974,mobile,6,88.83,23.35,25.85
3975,mobile,6,73.79,26.96,29.46
3976,mobile,4,62.22,30.66,33.16
3977,mobile,10,29.39,7.56,10.06
3978,desktop,6,124.49,55.31,57.81
3979,desktop,2,167.28,74.27,76.77
3980,mobile,9,97.71,14.75,17.25
3981,mobile,4,89.65,57.13,59.63
3982,mobile,6,101.57,43.27,45.77
3983,desktop,5,23.85,23.63,26.13
3984,desktop,4,19.94,29.59,32.09
3985,desktop,10,68.7,13.68,16.18
3986,mobile,5,52.74,39.43,41.93
3987,desktop,3,44.72,0.0,2.5
3988,mobile,6,65.13,20.86,23.36
3989,desktop,6,32.48,0.0,2.5
3990,mobile,5,13.12,36.34,38.84
3991,desktop,11,40.94,32.73,35.23
3992,desktop,6,192.22,70.81,73.31
3993,desktop,4,150.75,51.13,53.63
3994,mobile,10,19.18,0.0,2.5
3995,mobile,4,25.8,0.0,2.5
3996,mobile,5,80.15,50.76,53.26
3997,mobile,3,138.71,29.78,32.28
3998,desktop,3,31.82,11.23,13.73
3999,mobile,7,145.33,35.34,37.84
4000,desktop,5,84.77,29.17,31.67
